Year,Nmonth ,Month,SKU,ShipToCode,Issued
2015,7,APRIL,05110631,CD3L,12 
2015,7,APRIL,05110632,CD3L,12 
2015,7,APRIL,05110633,CD3L,12 
2015,7,APRIL,05110634,CD3L,12 
2015,7,APRIL,05110635,CD3L,12 
2015,7,APRIL,05110636,CD3L,1 
2015,7,APRIL,05110637,3L,0 
2015,7,APRIL,05110638,CD3L,2 
2015,7,APRIL,05110639,CD3L,14 
2015,7,APRIL,05110640,CD3L,1 
2015,7,APRIL,05110641,CD3L,2 
2015,7,APRIL,05110642,3P,182 
2015,7,APRIL,05110643,3P,120 
2015,7,APRIL,05110644,CD3P,6 
2015,7,APRIL,05110645,3D,24 
2015,7,APRIL,05110646,3D,140 
2015,7,APRIL,05110647,3D,200 
2015,7,APRIL,05110648,3D,54 
2015,7,APRIL,05110649,CD3D,9 
2015,7,APRIL,05110650,CD3D,6 
2015,7,APRIL,05110651,CD3D,1 
2015,7,APRIL,05110652,CD3D,2 
2015,7,APRIL,05110653,CD3D,22 
2015,7,APRIL,05110654,3D,72 
2015,7,APRIL,05110655,CD3L,6 
2015,7,APRIL,05110656,CD3L,12 
2015,7,APRIL,05110657,CD3L,0 
2015,7,APRIL,05110658,CD3L,12 
2015,7,APRIL,05110659,CD3L,6 
2015,7,APRIL,05110660,CD3L,12 
2015,7,APRIL,05110661,CD3L,12 
2015,7,APRIL,05110662,CD3L,2 
2015,7,APRIL,05110663,CD3M,2 
2015,7,APRIL,05110664,CD3L,17 
2015,7,APRIL,05110665,CD3L,6 
2015,7,APRIL,05110666,CD3L,1 
2015,7,APRIL,05110667,CD3L,2 
2015,7,APRIL,05110668,CD3P,1 
2015,7,APRIL,05110669,3D,96 
2015,7,APRIL,05110670,3D,28 
2015,7,APRIL,05110671,3D,16 
2015,7,APRIL,05110672,3D,960 
2015,7,APRIL,05110673,CD3L,12 
2015,7,APRIL,05110674,CD3L,12 
2015,7,APRIL,05110675,CD3L,36 
2015,7,APRIL,05110676,CD3L,12 
2015,7,APRIL,05110677,CD3L,6 
2015,7,APRIL,05110678,CD3L,12 
2015,7,APRIL,05110679,CD3L,0 
2015,7,APRIL,05110680,CD3L,12 
2015,7,APRIL,05110681,CD3L,24 
2015,7,APRIL,05110682,CD3L,6 
2015,7,APRIL,05110683,CD3L,6 
2015,7,APRIL,05110684,CD3L,1 
2015,7,APRIL,05110685,3L,528 
2015,7,APRIL,05110686,3L,64 
2015,7,APRIL,05110687,3L,100 
2015,7,APRIL,05110688,CD3M,1 
2015,7,APRIL,05110689,CD3L,10 
2015,7,APRIL,05110690,CD3L,1 
2015,7,APRIL,05110691,CD3L,1 
2015,7,APRIL,05110692,3P,280 
2015,7,APRIL,05110693,CD3D,1 
2015,7,APRIL,05110694,3D,0 
2015,7,APRIL,05110695,3D,12 
2015,7,APRIL,05110696,3L,144 
2015,7,APRIL,05110697,CD3L,24 
2015,7,APRIL,05110698,CD3L,24 
2015,7,APRIL,05110699,CD3L,12 
2015,7,APRIL,05110700,CD3L,12 
2015,7,APRIL,05110701,CD3L,0 
2015,7,APRIL,05110702,CD3L,6 
2015,7,APRIL,05110703,CD3L,0 
2015,7,APRIL,05110704,3L,27 
2015,7,APRIL,05110705,3L,300 
2015,7,APRIL,05110706,CD3L,3 
2015,7,APRIL,05110707,CD3L,3 
2015,7,APRIL,05110708,CD3L,1 
2015,7,APRIL,05110709,CD3L,1 
2015,7,APRIL,05110710,CD3L,3 
2015,7,APRIL,05110711,3P,7225 
2015,7,APRIL,05110712,3P,56 
2015,7,APRIL,05110713,3P,240 
2015,7,APRIL,05110714,CD3P,1 
2015,7,APRIL,05110715,CD3P,2 
2015,7,APRIL,05110716,3P,100 
2015,7,APRIL,05110717,3D,30 
2015,7,APRIL,05110718,3D,500 
2015,7,APRIL,05110719,3D,140 
2015,7,APRIL,05110720,3D,50 
2015,7,APRIL,05110721,3P,42 
2015,7,APRIL,05110722,3D,300 
2015,7,APRIL,05110723,CD3P,3 
2015,7,APRIL,05110724,CD3D,44 
2015,7,APRIL,05110725,CD3D,6 
2015,7,APRIL,05110726,CD3P,3 
2015,7,APRIL,05110727,CD3P,6 
2015,7,APRIL,05110728,CD3P,0 
2015,7,APRIL,05110729,CD3P,4 
2015,7,APRIL,05110730,3P,2033 
2015,7,APRIL,05110731,3P,980 
2015,7,APRIL,05110732,3P,25 
2015,7,APRIL,05110733,CD3P,1 
2015,7,APRIL,05110734,3P,360 
2015,7,APRIL,05110735,3D,24 
2015,7,APRIL,05110736,3D,28 
2015,7,APRIL,05110737,3D,30 
2015,7,APRIL,05110738,3D,72 
2015,7,APRIL,05110739,3D,36 
2015,7,APRIL,05110740,3D,36 
2015,7,APRIL,05110741,3D,210 
2015,7,APRIL,05110742,3D,768 
2015,7,APRIL,05110743,CD3L,0 
2015,7,APRIL,05110744,CD3L,6 
2015,7,APRIL,05110745,CD3L,6 
2015,7,APRIL,05110746,CD3L,6 
2015,7,APRIL,05110747,CD3L,18 
2015,7,APRIL,05110748,CD3L,12 
2015,7,APRIL,05110749,CD3L,12 
2015,7,APRIL,05110750,CD3L,12 
2015,7,APRIL,05110751,CD3L,24 
2015,7,APRIL,05110752,CD3L,0 
2015,7,APRIL,05110753,CD3L,2 
2015,7,APRIL,05110754,CD3L,12 
2015,7,APRIL,05110755,CD3L,24 
2015,7,APRIL,05110756,CD3L,12 
2015,7,APRIL,05110757,CD3L,2 
2015,7,APRIL,05110758,CD3L,12 
2015,7,APRIL,05110759,3P,108 
2015,7,APRIL,05110760,3P,315 
2015,7,APRIL,05110761,CD3P,30 
2015,7,APRIL,05110762,CD3P,1 
2015,7,APRIL,05110763,CD3P,1 
2015,7,APRIL,05110764,CD3P,1 
2015,7,APRIL,05110765,CD3P,64 
2015,7,APRIL,05110766,CD3P,1 
2015,7,APRIL,05110767,CD3P,1 
2015,7,APRIL,05110768,CD3P,4 
2015,7,APRIL,05110769,CD3P,2 
2015,7,APRIL,05110770,CD3P,5 
2015,7,APRIL,05110771,3D,144 
2015,7,APRIL,05110772,3D,252 
2015,7,APRIL,05110773,3L,300 
2015,7,APRIL,05110774,CD3L,12 
2015,7,APRIL,05110775,CD3L,24 
2015,7,APRIL,05110776,CD3L,12 
2015,7,APRIL,05110777,CD3L,120 
2015,7,APRIL,05110778,CD3L,12 
2015,7,APRIL,05110779,3L,528 
2015,7,APRIL,05110780,CD3L,0 
2015,7,APRIL,05110781,CD3M,2 
2015,7,APRIL,05110782,CD3L,3 
2015,7,APRIL,05110783,CD3L,2 
2015,7,APRIL,05110784,CD3L,2 
2015,7,APRIL,05110785,CD3L,6 
2015,7,APRIL,05110786,CD3L,2 
2015,7,APRIL,05110787,CD3L,3 
2015,7,APRIL,05110788,3P,3500 
2015,7,APRIL,05110789,3D,360 
2015,7,APRIL,05110790,3D,30 
2015,7,APRIL,05110791,3D,1100 
2015,7,APRIL,05110792,3D,600 
2015,7,APRIL,05110793,CD3D,9 
2015,7,APRIL,05110794,3L,24 
2015,7,APRIL,05110795,3L,672 
2015,7,APRIL,05110796,CD3L,12 
2015,7,APRIL,05110797,CD3L,0 
2015,7,APRIL,05110798,CD3L,11 
2015,7,APRIL,05110799,CD3L,0 
2015,7,APRIL,05110800,CD3L,12 
2015,7,APRIL,05110801,CD3L,12 
2015,7,APRIL,05110802,3L,30 
2015,7,APRIL,05110803,3L,100 
2015,7,APRIL,05110804,CD3M,1 
2015,7,APRIL,05110805,3D,660 
2015,7,APRIL,05110806,CD3L,0 
2015,7,APRIL,05110807,3P,3073 
2015,7,APRIL,05110808,3P,3996 
2015,7,APRIL,05110809,CD3D,2 
2015,7,APRIL,05110810,CD3D,10 
2015,7,APRIL,05110811,CD3D,2 
2015,7,APRIL,05110812,CD3L,12 
2015,7,APRIL,05110813,CD3L,24 
2015,7,APRIL,05110814,CD3L,6 
2015,7,APRIL,05110815,CD3L,0 
2015,7,APRIL,05110816,CD3L,12 
2015,7,APRIL,05110817,CD3L,24 
2015,7,APRIL,05110818,CD3L,0 
2015,7,APRIL,05110819,CD3L,4 
2015,7,APRIL,05110820,3L,144 
2015,7,APRIL,05110821,3L,60 
2015,7,APRIL,05110822,3L,10 
2015,7,APRIL,05110823,3L,20 
2015,7,APRIL,05110824,3L,15 
2015,7,APRIL,05110825,CD3M,6 
2015,7,APRIL,05110826,3D,8316 
2015,7,APRIL,05110827,CD3L,1 
2015,7,APRIL,05110828,CD3L,1 
2015,7,APRIL,05110829,CD3L,1 
2015,7,APRIL,05110830,CD3L,2 
2015,7,APRIL,05110831,3D,744 
2015,7,APRIL,05110832,CD3P,18 
2015,7,APRIL,05110833,CD3P,0 
2015,7,APRIL,05110834,3P,55 
2015,7,APRIL,05110835,3P,36 
2015,7,APRIL,05110836,3D,60 
2015,7,APRIL,05110837,3D,972 
2015,7,APRIL,05110838,3D,50 
2015,7,APRIL,05110839,3D,70 
2015,7,APRIL,05110840,3D,30 
2015,7,APRIL,05110841,3D,5895 
2015,7,APRIL,05110842,3D,3990 
2015,7,APRIL,05110843,3M,153 
2015,7,APRIL,05110844,3P,60 
2015,7,APRIL,05110845,3D,144 
2015,7,APRIL,05110846,3D,172 
2015,7,APRIL,05110847,CD3D,52 
2015,7,APRIL,05110848,CD3P,1 
2015,7,APRIL,05110849,CD3P,15 
2015,7,APRIL,05110850,CD3D,1 
2015,7,APRIL,05110851,CD3D,0 
2015,7,APRIL,05110852,CD3P,6 
2015,7,APRIL,05110853,CD3D,23 
2015,7,APRIL,05110854,CD3D,38 
2015,7,APRIL,05110855,CD3D,5 
2015,7,APRIL,05110856,CD3D,12 
2015,7,APRIL,05110857,CD3D,22 
2015,7,APRIL,05110858,CD3D,6 
2015,7,APRIL,05110859,CD3D,2 
2015,7,APRIL,05110860,CD3D,134 
2015,7,APRIL,05110861,CD3D,1 
2015,7,APRIL,05110862,CD3D,11 
2015,7,APRIL,05110863,CD3D,14 
2015,7,APRIL,05110864,CD3D,20 
2015,7,APRIL,05110865,CD3D,13 
2015,7,APRIL,05110866,CD3D,4 
2015,7,APRIL,05110867,CD3D,15 
2015,7,APRIL,05110868,CD3L,36 
2015,7,APRIL,05110869,CD3L,24 
2015,7,APRIL,05110870,CD3L,16 
2015,7,APRIL,05110871,CD3L,60 
2015,7,APRIL,05110872,CD3L,0 
2015,7,APRIL,05110873,CD3L,12 
2015,7,APRIL,05110874,CD3L,24 
2015,7,APRIL,05110875,CD3L,12 
2015,7,APRIL,05110876,CD3L,0 
2015,7,APRIL,05110877,3L,120 
2015,7,APRIL,05110878,3L,208 
2015,7,APRIL,05110879,CD3L,4 
2015,7,APRIL,05110880,CD3P,9 
2015,7,APRIL,05110881,3P,432 
2015,7,APRIL,05110882,CD3P,2 
2015,7,APRIL,05110883,3P,63 
2015,7,APRIL,05110884,3P,40 
2015,7,APRIL,05110885,3D,6 
2015,7,APRIL,05110886,3D,24 
2015,7,APRIL,05110887,3D,20 
2015,7,APRIL,05110888,3D,140 
2015,7,APRIL,05110889,3D,270 
2015,7,APRIL,05110890,3D,1188 
2015,7,APRIL,05110891,CD3D,1 
2015,7,APRIL,05110892,CD3P,4 
2015,7,APRIL,05110893,CD3D,3 
2015,7,APRIL,05110894,CD3D,3 
2015,7,APRIL,05110895,CD3P,2 
2015,7,APRIL,05110896,CD3D,6 
2015,7,APRIL,05110897,CD3D,2 
2015,7,APRIL,05110898,CD3D,2 
2015,7,APRIL,05110899,CD3L,24 
2015,7,APRIL,05110900,CD3L,12 
2015,7,APRIL,05110901,CD3L,24 
2015,7,APRIL,05110902,CD3L,12 
2015,7,APRIL,05110903,CD3L,12 
2015,7,APRIL,05110904,CD3L,6 
2015,7,APRIL,05110905,CD3L,75 
2015,7,APRIL,05110906,CD3L,24 
2015,7,APRIL,05110907,CD3L,12 
2015,7,APRIL,05110908,CD3L,12 
2015,7,APRIL,05110909,CD3L,12 
2015,7,APRIL,05110910,CD3L,1 
2015,7,APRIL,05110911,CD3L,1 
2015,7,APRIL,05110912,CD3L,4 
2015,7,APRIL,05110913,3L,24 
2015,7,APRIL,05110914,CD3L,0 
2015,7,APRIL,05110915,CD3L,1 
2015,7,APRIL,05110916,CD3L,1 
2015,7,APRIL,05110917,CD3L,2 
2015,7,APRIL,05110918,CD3L,1 
2015,7,APRIL,05110919,3P,10554 
2015,7,APRIL,05110920,CD3P,218 
2015,7,APRIL,05110921,CD3P,7 
2015,7,APRIL,05110922,CD3P,0 
2015,7,APRIL,05110923,CD3P,12 
2015,7,APRIL,05110924,CD3P,19 
2015,7,APRIL,05110925,3P,5760 
2015,7,APRIL,05110926,3P,2160 
2015,7,APRIL,05110927,3P,348 
2015,7,APRIL,05110928,3P,1937 
2015,7,APRIL,05110929,3D,480 
2015,7,APRIL,05110930,3D,40 
2015,7,APRIL,05110931,3D,50 
2015,7,APRIL,05110932,3D,800 
2015,7,APRIL,05110933,3D,76 
2015,7,APRIL,05110934,3D,252 
2015,7,APRIL,05110935,3D,648 
2015,7,APRIL,05110936,3D,120 
2015,7,APRIL,05110937,CD3L,2 
2015,7,APRIL,05110938,3L,2 
2015,7,APRIL,05110939,3L,100 
2015,7,APRIL,05110940,3L,50 
2015,7,APRIL,05110941,3L,100 
2015,7,APRIL,05110942,3L,100 
2015,7,APRIL,05110943,CD3L,2 
2015,7,APRIL,05110944,CD3L,1 
2015,7,APRIL,05110945,CD3L,1 
2015,7,APRIL,05110946,3P,660 
2015,7,APRIL,05110947,3P,170 
2015,7,APRIL,05110948,3P,70 
2015,7,APRIL,05110949,CD3P,1 
2015,7,APRIL,05110950,CD3P,1 
2015,7,APRIL,05110951,CD3P,2 
2015,7,APRIL,05110952,CD3P,1 
2015,7,APRIL,05110953,CD3P,1 
2015,7,APRIL,05110954,CD3P,1 
2015,7,APRIL,05110955,CD3P,6 
2015,7,APRIL,05110956,CD3P,1 
2015,7,APRIL,05110957,CD3P,6 
2015,7,APRIL,05110958,CD3D,2 
2015,7,APRIL,05110959,CD3D,85 
2015,7,APRIL,05110960,CD3D,4 
2015,7,APRIL,05110961,CD3D,1 
2015,7,APRIL,05110962,CD3P,6 
2015,7,APRIL,05110963,CD3L,12 
2015,7,APRIL,05110964,CD3L,3 
2015,7,APRIL,05110965,CD3L,36 
2015,7,APRIL,05110966,CD3L,24 
2015,7,APRIL,05110967,CD3L,24 
2015,7,APRIL,05110968,CD3L,24 
2015,7,APRIL,05110969,CD3L,48 
2015,7,APRIL,05110970,CD3L,24 
2015,7,APRIL,05110971,CD3L,12 
2015,7,APRIL,05110972,CD3L,12 
2015,7,APRIL,05110973,CD3L,6 
2015,7,APRIL,05110974,CD3L,12 
2015,7,APRIL,05110975,CD3L,14 
2015,7,APRIL,05110976,CD3L,7 
2015,7,APRIL,05110977,CD3L,3 
2015,7,APRIL,05110978,CD3L,2 
2015,7,APRIL,05110979,CD3L,1 
2015,7,APRIL,05110980,3P,4200 
2015,7,APRIL,05110981,CD3P,12400 
2015,7,APRIL,05110982,CD3P,2 
2015,7,APRIL,05110983,CD3P,89 
2015,7,APRIL,05110984,CD3P,1 
2015,7,APRIL,05110985,3P,4428 
2015,7,APRIL,05110986,3P,230 
2015,7,APRIL,05110987,3P,8064 
2015,7,APRIL,05110988,CD3P,1 
2015,7,APRIL,05110989,CD3P,1 
2015,7,APRIL,05110990,CD3P,29 
2015,7,APRIL,05110991,CD3P,6 
2015,7,APRIL,05110992,3D,150 
2015,7,APRIL,05110993,3D,50 
2015,7,APRIL,05110994,CD3L,36 
2015,7,APRIL,05110995,CD3L,24 
2015,7,APRIL,05110996,CD3L,0 
2015,7,APRIL,05110997,CD3L,12 
2015,7,APRIL,05110998,CD3L,24 
2015,7,APRIL,05110999,CD3L,36 
2015,7,APRIL,05111000,CD3L,24 
2015,7,APRIL,05111001,CD3L,1 
2015,7,APRIL,05111002,CD3L,1 
2015,7,APRIL,05111003,CD3L,12 
2015,7,APRIL,05111004,3L,48 
2015,7,APRIL,05111005,CD3L,1 
2015,7,APRIL,05111006,CD3L,10 
2015,7,APRIL,05111007,3D,120 
2015,7,APRIL,05111008,CD3L,12 
2015,7,APRIL,05111009,CD3L,36 
2015,7,APRIL,05111010,CD3L,0 
2015,7,APRIL,05111011,CD3L,36 
2015,7,APRIL,05111012,CD3L,12 
2015,7,APRIL,05111013,CD3L,12 
2015,7,APRIL,05111014,CD3L,12 
2015,7,APRIL,05111015,CD3L,12 
2015,7,APRIL,05111016,CD3L,24 
2015,7,APRIL,05111017,CD3L,24 
2015,7,APRIL,05111018,CD3L,1 
2015,7,APRIL,05111019,3L,24 
2015,7,APRIL,05111020,3L,8 
2015,7,APRIL,05111021,CD3L,5 
2015,7,APRIL,05111022,CD3L,2 
2015,7,APRIL,05111023,CD3L,2 
2015,7,APRIL,05111024,3P,7387 
2015,7,APRIL,05111025,CD3P,173 
2015,7,APRIL,05111026,3P,7600 
2015,7,APRIL,05111027,3P,110 
2015,7,APRIL,05111028,CD3P,2 
2015,7,APRIL,05111029,CD3P,1 
2015,7,APRIL,05111030,CD3P,1 
2015,7,APRIL,05111031,CD3P,6 
2015,7,APRIL,05111032,CD3P,4 
2015,7,APRIL,05111033,CD3P,6 
2015,7,APRIL,05111034,CD3P,8 
2015,7,APRIL,05111035,3P,30 
2015,7,APRIL,05111036,3P,420 
2015,7,APRIL,05111037,CD3P,9 
2015,7,APRIL,05111038,3D,32 
2015,7,APRIL,05111039,3D,52 
2015,7,APRIL,05111040,3P,30 
2015,7,APRIL,05111041,3D,175 
2015,7,APRIL,05111042,3L,672 
2015,7,APRIL,05111043,3L,672 
2015,7,APRIL,05111044,CD3L,0 
2015,7,APRIL,05111045,CD3L,18 
2015,7,APRIL,05111046,CD3L,36 
2015,7,APRIL,05111047,CD3L,27 
2015,7,APRIL,05111048,CD3L,24 
2015,7,APRIL,05111049,CD3L,0 
2015,7,APRIL,05111050,CD3L,12 
2015,7,APRIL,05111051,CD3L,12 
2015,7,APRIL,05111052,CD3L,0 
2015,7,APRIL,05111053,CD3L,2 
2015,7,APRIL,05111054,CD3L,2 
2015,7,APRIL,05111055,CD3L,1 
2015,7,APRIL,05111056,3P,170 
2015,7,APRIL,05111057,3P,450 
2015,7,APRIL,05111058,CD3P,51 
2015,7,APRIL,05111059,CD3P,1120 
2015,7,APRIL,05111060,CD3P,140 
2015,7,APRIL,05111061,3P,479 
2015,7,APRIL,05111062,3P,710 
2015,7,APRIL,05111063,CD3P,32 
2015,7,APRIL,05111064,CD3P,0 
2015,7,APRIL,05111065,3D,240 
2015,7,APRIL,05111066,CD3D,23 
2015,7,APRIL,05111067,CD3D,1 
2015,7,APRIL,05111068,CD3D,1 
2015,7,APRIL,05111069,CD3D,2 
2015,7,APRIL,05111070,CD3D,5 
2015,7,APRIL,05111071,CD3P,6 
2015,7,APRIL,05111072,CD3D,1 
2015,7,APRIL,05111073,CD3P,1 
2015,7,APRIL,05111074,CD3D,24 
2015,7,APRIL,05111075,CD3D,6 
2015,7,APRIL,05111076,CD3D,2 
2015,7,APRIL,05111077,CD3D,27 
2015,7,APRIL,05111078,CD3D,3 
2015,7,APRIL,05111079,CD3D,0 
2015,7,APRIL,05111080,CD3P,2 
2015,7,APRIL,05111081,CD3D,5 
2015,7,APRIL,05111082,CD3D,10 
2015,7,APRIL,05111083,CD3D,5 
2015,7,APRIL,05111084,CD3D,1 
2015,7,APRIL,05111085,CD3P,1 
2015,7,APRIL,05111086,CD3P,1 
2015,7,APRIL,05111087,CD3P,1 
2015,7,APRIL,05111088,CD3P,13 
2015,7,APRIL,05111089,3P,300 
2015,7,APRIL,05111090,3P,855 
2015,7,APRIL,05111091,3P,60 
2015,7,APRIL,05111092,CD3P,1 
2015,7,APRIL,05111093,3D,112 
2015,7,APRIL,05111094,3D,50 
2015,7,APRIL,05111095,3D,24 
2015,7,APRIL,05111096,3D,36 
2015,7,APRIL,05111097,3D,110 
2015,7,APRIL,05111098,3D,108 
2015,7,APRIL,05111099,3D,348 
2015,7,APRIL,05111100,3D,266 
2015,7,APRIL,05111101,3D,120 
2015,7,APRIL,05111102,3D,200 
2015,7,APRIL,05111103,CD3D,74 
2015,7,APRIL,05111104,CD3D,2 
2015,7,APRIL,05111105,CD3D,2 
2015,7,APRIL,05111106,CD3D,1 
2015,7,APRIL,05111107,CD3D,0 
2015,7,APRIL,05111108,CD3P,28 
2015,7,APRIL,05111109,CD3D,14 
2015,7,APRIL,05111110,3D,1152 
2015,7,APRIL,05111111,CD3L,14 
2015,7,APRIL,05111112,CD3L,4 
2015,7,APRIL,05111113,CD3L,12 
2015,7,APRIL,05111114,CD3L,12 
2015,7,APRIL,05111115,CD3L,12 
2015,7,APRIL,05111116,CD3L,0 
2015,7,APRIL,05111117,CD3L,6 
2015,7,APRIL,05111118,CD3L,60 
2015,7,APRIL,05111119,CD3L,4 
2015,7,APRIL,05111120,3L,48 
2015,7,APRIL,05111121,3L,100 
2015,7,APRIL,05111122,CD3L,3 
2015,7,APRIL,05111123,CD3L,3 
2015,7,APRIL,05111124,CD3L,6 
2015,7,APRIL,05111125,3P,22304 
2015,7,APRIL,05111126,3P,160 
2015,7,APRIL,05111127,CD3P,3 
2015,7,APRIL,05111128,CD3P,33 
2015,7,APRIL,05111129,CD3P,16 
2015,7,APRIL,05111130,CD3P,1 
2015,7,APRIL,05111131,CD3P,2 
2015,7,APRIL,05111132,CD3P,1 
2015,7,APRIL,05111133,CD3P,3 
2015,7,APRIL,05111134,CD3P,1 
2015,7,APRIL,05111135,CD3P,1 
2015,7,APRIL,05111136,CD3P,5 
2015,7,APRIL,05111137,CD3P,5 
2015,7,APRIL,05111138,3P,816 
2015,7,APRIL,05111139,CD3D,4 
2015,7,APRIL,05111140,3D,20 
2015,7,APRIL,05111141,3D,36 
2015,7,APRIL,05111142,CD3D,1 
2015,7,APRIL,05111143,3L,480 
2015,7,APRIL,05111144,3L,144 
2015,7,APRIL,05111145,CD3L,6 
2015,7,APRIL,05111146,CD3L,12 
2015,7,APRIL,05111147,CD3L,0 
2015,7,APRIL,05111148,CD3L,7 
2015,7,APRIL,05111149,CD3L,60 
2015,7,APRIL,05111150,CD3L,36 
2015,7,APRIL,05111151,CD3L,12 
2015,7,APRIL,05111152,CD3L,12 
2015,7,APRIL,05111153,CD3L,3 
2015,7,APRIL,05111154,CD3L,24 
2015,7,APRIL,05111155,CD3L,48 
2015,7,APRIL,05111156,CD3L,24 
2015,7,APRIL,05111157,CD3L,1 
2015,7,APRIL,05111158,CD3L,12 
2015,7,APRIL,05111159,3L,64 
2015,7,APRIL,05111160,3L,24 
2015,7,APRIL,05111161,3L,17 
2015,7,APRIL,05111162,CD3P,24 
2015,7,APRIL,05111163,3P,40738 
2015,7,APRIL,05111164,3P,45 
2015,7,APRIL,05111165,3P,260 
2015,7,APRIL,05111166,3P,420 
2015,7,APRIL,05111167,CD3P,5 
2015,7,APRIL,05111168,CD3P,1 
2015,7,APRIL,05111169,CD3P,1 
2015,7,APRIL,05111170,CD3P,17 
2015,7,APRIL,05111171,CD3P,2 
2015,7,APRIL,05111172,CD3P,4 
2015,7,APRIL,05111173,CD3P,8 
2015,7,APRIL,05111174,3P,352 
2015,7,APRIL,05111175,CD3P,48 
2015,7,APRIL,05111176,CD3P,7 
2015,7,APRIL,05111177,3P,1000 
2015,7,APRIL,05111178,CD3P,3 
2015,7,APRIL,05111179,CD3P,1 
2015,7,APRIL,05111180,CD3P,1 
2015,7,APRIL,05111181,CD3P,2 
2015,7,APRIL,05111182,CD3P,3 
2015,7,APRIL,05111183,3P,17 
2015,7,APRIL,05111184,3D,40 
2015,7,APRIL,05111185,3D,20 
2015,7,APRIL,05111186,3D,50 
2015,7,APRIL,05111187,3D,576 
2015,7,APRIL,05111188,3D,100 
2015,7,APRIL,05111189,3D,500 
2015,7,APRIL,05111190,3D,10 
2015,7,APRIL,05111191,3D,1650 
2015,7,APRIL,05111192,3P,440 
2015,7,APRIL,05111193,3P,308 
2015,7,APRIL,05111194,3D,252 
2015,7,APRIL,05111195,3D,136 
2015,7,APRIL,05111196,3D,30 
2015,7,APRIL,05111197,3D,50 
2015,7,APRIL,05111198,3D,396 
2015,7,APRIL,05111199,CD3P,145 
2015,7,APRIL,05111200,CD3D,16 
2015,7,APRIL,05111201,CD3P,325 
2015,7,APRIL,05111202,CD3D,3 
2015,7,APRIL,05111203,CD3D,1 
2015,7,APRIL,05111204,CD3P,2 
2015,7,APRIL,05111205,CD3D,5 
2015,7,APRIL,05111206,CD3P,1 
2015,7,APRIL,05111207,CD3D,2 
2015,7,APRIL,05111208,CD3D,1 
2015,7,APRIL,05111209,CD3D,3 
2015,7,APRIL,05111210,CD3D,25 
2015,7,APRIL,05111211,CD3D,14 
2015,7,APRIL,05111212,CD3D,15 
2015,7,APRIL,05111213,CD3D,23 
2015,7,APRIL,05111214,CD3D,6 
2015,7,APRIL,05111215,3P,20 
2015,7,APRIL,05111216,3P,8650 
2015,7,APRIL,05111217,3P,489 
2015,7,APRIL,05111218,3P,1045 
2015,7,APRIL,05111219,3D,66 
2015,7,APRIL,05111220,3D,280 
2015,7,APRIL,05111221,3D,288 
2015,7,APRIL,05111222,3D,150 
2015,7,APRIL,05111223,3D,65 
2015,7,APRIL,05111224,3D,1120 
2015,7,APRIL,05111225,3P,112 
2015,7,APRIL,05111226,3D,36 
2015,7,APRIL,05111227,3D,88 
2015,7,APRIL,05111228,CD3D,11 
2015,7,APRIL,05111229,CD3D,1 
2015,7,APRIL,05111230,CD3D,1 
2015,7,APRIL,05111231,CD3D,6 
2015,7,APRIL,05111232,CD3D,1 
2015,7,APRIL,05111233,CD3P,200 
2015,7,APRIL,05111234,CD3P,12 
2015,7,APRIL,05111235,CD3D,8 
2015,7,APRIL,05111236,CD3D,1 
2015,7,APRIL,05111237,CD3D,2 
2015,7,APRIL,05111238,CD3D,4 
2015,7,APRIL,05111239,CD3P,270 
2015,7,APRIL,05111240,CD3P,2 
2015,7,APRIL,05111241,CD3D,0 
2015,7,APRIL,05111242,CD3P,1 
2015,7,APRIL,05111243,CD3D,87 
2015,7,APRIL,05111244,CD3P,1024 
2015,7,APRIL,05111245,CD3P,44 
2015,7,APRIL,05111246,3P,500 
2015,7,APRIL,05111247,CD3P,1 
2015,7,APRIL,05111248,CD3P,1 
2015,7,APRIL,05111249,CD3P,8 
2015,7,APRIL,05111250,CD3P,11 
2015,7,APRIL,05111251,CD3P,0 
2015,7,APRIL,05111252,CD3P,1 
2015,7,APRIL,05111253,3P,189 
2015,7,APRIL,05111254,3P,1791 
2015,7,APRIL,05111255,3D,78 
2015,7,APRIL,05111256,3D,450 
2015,7,APRIL,05111257,3D,81 
2015,7,APRIL,05111258,3D,567 
2015,7,APRIL,05111259,3D,1224 
2015,7,APRIL,05111260,3D,90 
2015,7,APRIL,05111261,3D,32 
2015,7,APRIL,05111262,3D,210 
2015,7,APRIL,05111263,3D,144 
2015,7,APRIL,05111264,3D,120 
2015,7,APRIL,05111265,3D,360 
2015,7,APRIL,05111266,3D,288 
2015,7,APRIL,05111267,CD3D,1 
2015,7,APRIL,05111268,CD3D,1 
2015,7,APRIL,05111269,CD3D,17 
2015,7,APRIL,05111270,CD3D,10 
2015,7,APRIL,05111271,CD3D,1 
2015,7,APRIL,05111272,CD3D,1 
2015,7,APRIL,05111273,CD3P,5 
2015,7,APRIL,05111274,CD3D,16 
2015,7,APRIL,05111275,CD3D,1 
2015,7,APRIL,05111276,CD3D,2 
2015,7,APRIL,05111277,CD3D,3 
2015,7,APRIL,05111278,CD3D,3 
2015,7,APRIL,05111279,CD3D,3 
2015,7,APRIL,05111280,CD3D,5 
2015,7,APRIL,05111281,CD3P,6 
2015,7,APRIL,05111282,CD3D,30 
2015,7,APRIL,05111283,CD3D,8 
